"sensor_nodes_id","site_name","source_name","city"
2271,"Pullman-Dexter Ave","AirNow","Pullman"
1622,"MCADORY","AirNow","Birmingham-Hoover"
5203,"SK0016A","EEA Slovakia","Košický kraj"
7476,"PC South Girard Scho","AirNow","Columbus"
5475,"Exeter","Australia - Tasmania","Tasmania Region"
2234,"Eagle Mountain Lake","AirNow","Dallas-Fort Worth-Arlington"
187,"Houston Bayland Park","AirNow","Houston-Sugar Land-Baytown"
4408,"CZ0SONR","EEA Czech Republic","Středočeský"
8741,"Pleasanton - Owens C","AirNow","San Francisco-Oakland-Fremont"
8755,"Courtenay Elementary","AirNow","BRITISH COLUMBIA"
5298,"S.José Campos-Jd.Satelite","Sao Paulo CETESB","São José dos Campos"
8725,"PT05012","EEA Portugal","Faro"
7534,"Fermi","ARPALAZIO","Roma"
5871,"Maple Falls-Azure Wa","AirNow","WHATCOM"
4428,"CZ0SKLM","EEA Czech Republic","Středočeský"
5173,"DK0053A","EEA Denmark","Nordjylland"
1828,"Cheney-Turnbull (SO)","AirNow","Spokane"
10514,"Lillehammer barnehage","Norway","Lillehammer"
244,"LIBERTY","AirNow","Kansas City"
1180,"Grand Canyon NP","AirNow","Flagstaff"
3477,"FR11025","EEA France","Nord"
2231,"East Hartford","AirNow","Hartford-West Hartford-East Hartford"
2229,"Port Authority","AirNow","East Liverpool-Salem"
6451,"Fisherman's Landing","Australia - Queensland","Gladstone"
2260,"ELDOSPGS","AirNow","CEDAR"
1813,"Mission C43","AirNow","McAllen-Edinburg-Mission"
5211,"SK0022A","EEA Slovakia","Banskobystrický kraj"
9641,"LWATTOWR","AirNow","Thomasville-Lexington"
2272,"PRG Plaza 400","AirNow","BRITISH COLUMBIA"
225849,"Wealden - Isfield","London Air Quality Network","Wealden"
1357,"Yakima-4th Ave","AirNow","Yakima"
1972,"NR-Georgia Tech","AirNow","Atlanta-Sandy Springs-Marietta"
498,"Gatineau - Hull","AirNow","QUEBEC"
226149,"Rossville-Williams S","AirNow","WALKER"
230089,"Cranbrook Muriel Bax","AirNow","N/A"
6918,"Estación Abasolo","AirNow","GUANAJUATO"
225726,"Adur - Shoreham-by-Sea","London Air Quality Network","Adur"
9365,"RO0077A","EEA Romania","Cluj"
10601,"RO0143A","EEA Romania","Galaţi"
10711,"RO0182A","EEA Romania","Satu Mare"
235169,"Addis Ababa Jacros","AirNow","N/A"
8827,"Bishkek","AirNow","N/A"
954,"Trenton","AirNow","Augusta-Richmond County"
9577,"CH0051A","EEA Switzerland","Genève"
1210,"Geronimo","AirNow","Tucson"
1285,"Horicon Wildlife Are","AirNow","DODGE"
1989,"Santa Clarita","AirNow","Los Angeles-Long Beach-Santa Ana"
353,"Minneapolis-Lowry Av","AirNow","Minneapolis-St. Paul-Bloomington"
2607,"Boulder Creek","AirNow","Santa Cruz-Watsonville"
1466,"WIDEWATER","AirNow","Washington-Arlington-Alexandria"
2343,"Leicester A594 Roadside","DEFRA","Leicester"
10715,"Hjortnes","Norway","Oslo"
1672,"CORBIN","AirNow","Richmond"
1479,"Fair Hill","AirNow","Philadelphia-Camden-Wilmington"
1965,"Savannah East Presid","AirNow","Savannah"
1524,"Lompoc H Street","AirNow","Santa Barbara-Santa Maria"
8855,"BG0051A","EEA Bulgaria","Пловдив"
2301,"Bradford Mayo Avenue","DEFRA","Bradford"
1700,"Madras - Westside Sc","AirNow","JEFFERSON"
5858,"Minneapolis - Bottin","AirNow","HENNEPIN"
1606,"C GRANDE","AirNow","Phoenix-Mesa-Scottsdale"
1284,"Apple Valley","AirNow","Minneapolis-St. Paul-Bloomington"
3529,"Cannock A5190 Roadside","DEFRA","West Midlands"
871,"Santa Barbara","AirNow","Santa Barbara-Santa Maria"
2132,"Oak Harbor-SW 6th (U","AirNow","ISLAND"
226713,"Liberty High School","AirNow","Las Vegas-Paradise"
8638,"Joliet","AirNow","Chicago-Naperville-Joliet"
230098,"Trail Columbia Garde","AirNow","N/A"
5258,"Itaquera","Sao Paulo CETESB","São Paulo"
8173,"ES1573A","EEA Spain","Las Palmas"
4424,"CZ0BBNI","EEA Czech Republic","Jihomoravský"
10600,"RO0142A","EEA Romania","Galaţi"
9371,"RO0085A","EEA Romania","Iaşi"
1178,"Kamiah","AirNow","N/A"
7742,"Tuen Mun","Hong Kong","N.T."
1738,"Calvert","AirNow","Washington-Arlington-Alexandria"
7004,"NMH48217","AirNow","Detroit-Warren-Livonia"
225662,"Secunda","South Africa","Gert Sibande"
2257,"PIKE2001","AirNow","PIKE"
2011,"San Diego - Kearny V","AirNow","SAN DIEGO"
5488,"Smithton","Australia - Tasmania","Tasmania Region"
675,"Estación T21","AirNow","GUANAJUATO"
235714,"Duncan Deykin Avenue","AirNow","BRITISH COLUMBIA"
7917,"Torvet","Norway","Trondheim"
1978,"Santa Teresa","AirNow","Las Cruces"
609,"Douglas Red Cross","AirNow","Sierra Vista-Douglas"
1335,"Frisco C31","AirNow","Dallas-Fort Worth-Arlington"
4839,"IE0127A","EEA Ireland","Dublin City"
326,"Jackson NCORE","AirNow","Jackson"
397,"Thompson Falls HS","AirNow","SANDERS"
5084,"Lincoln","AirNow","MT1"
2545,"Derry Rosemount","DEFRA","Derry"
541,"Mesa - Brooks Reserv","AirNow","Phoenix-Mesa-Scottsdale"
1067,"Portland - Sauvie Is","AirNow","Portland-Vancouver-Beaverton"
7882,"PT03102","EEA Portugal","Lisboa"
801,"STILWELL CASTNET & N","AirNow","ADAIR"
8759,"Coos Bay Marshfield","AirNow","COOS"
824,"Middlesbrough","DEFRA","Middlesbrough"
8872,"Apache Junction","AirNow","Phoenix-Mesa-Scottsdale"
895,"Fresno - Garland","AirNow","FRESNO"
5792,"60 Near Road","AirNow","SAN BERNARDINO"
2980,"FI00431","EEA Finland","Central Finland"
661,"Eisenhower Park","AirNow","New York-Northern New Jersey-Long Island"
193,"Houston Monroe C406","AirNow","Houston-Sugar Land-Baytown"
230090,"Prince George Marsul","AirNow","BRITISH COLUMBIA"
2191,"Desert View","AirNow","Las Cruces"
1385,"Windsor Downtown","AirNow","ONTARIO"
543,"Central Phoenix","AirNow","Phoenix-Mesa-Scottsdale"
8720,"PT01046","EEA Portugal","Braga"
8461,"Huron","AirNow","FRESNO"
43447,"坝陵桥","ChinaAQIData","太原市"
2961,"HR0015A","EEA Croatia","Istarska"
2129,"Richmond South","AirNow","BRITISH COLUMBIA"
2919,"MK0030A","EEA Macedonia","Gazi Baba Municipality"
6892,"Cookeville","AirNow","Cookeville"
2652,"Canton DRR","AirNow","HAYWOOD"
1655,"CHICK.","AirNow","Mobile"
8463,"Porterville-NFS","AirNow","TULARE"
10551,"LJ Bežigrad","Slovenian Environment Agency","LJ Bežigrad"
1577,"Los Gatos","AirNow","San Jose-Sunnyvale-Santa Clara"
8748,"Cut Bank","AirNow","MT1"
8555,"Naperville","AirNow","Chicago-Naperville-Joliet"
604,"Hayden","AirNow","GILA"
666,"Pfizer Lab","AirNow","New York-Northern New Jersey-Long Island"
2368,"Stockton-on-Tees A1305 Roadside","DEFRA","Stockton-on-Tees"
9427,"RO0190A","EEA Romania","Suceava"
7006,"Newport_Mobile","AirNow","051"
8574,"Guatemala City","AirNow","N/A"
664,"Bklyn - PS274","AirNow","New York-Northern New Jersey-Long Island"
56398,"Yosemite Village - V","AirNow","MARIPOSA"
700,"Indpls-Harding St","AirNow","Indianapolis"
1360,"York","AirNow","York-Hanover"
2365,"Southampton A33","DEFRA","Southampton"
7922,"PT05008","EEA Portugal","Faro"
8656,"LABP","AirNow","Philadelphia-Camden-Wilmington"
4449,"CZ0UKRU","EEA Czech Republic","Ústecký"
2156,"Redding","AirNow","Redding"
4433,"CZ0MJES","EEA Czech Republic","Olomoucký"
8633,"Indio - Jackson Stre","AirNow","Riverside-San Bernardino-Ontario"
2692,"ST JUST","EEA France","AIR RHONE ALPES"
2333,"Weybourne","DEFRA","Weybourne"
1597,"Buick NE","AirNow","IRON"
2070,"North Bay","AirNow","ONTARIO"
160,"Derry","DEFRA","Derry"
5577,"MT00007","EEA Malta","Gharb"
307,"Squamish","AirNow","BRITISH COLUMBIA"
308,"Baytown Eastpoint C1","AirNow","HARRIS"
9367,"RO0080A","EEA Romania","Dolj"
12028,"Virgin Valley","AirNow","CLARK"
6148,"Karaağaç-MTHM","Turkey","Edirne"
1934,"Sedgwick","AirNow","Wichita"
8708,"North Valley","AirNow","Albuquerque"
5452,"Fairplay","AirNow","PARK"
1215,"Kitimat Riverlodge","AirNow","BRITISH COLUMBIA"
3530,"Christchurch Barrack Road","DEFRA","South West"
2208,"Dixie","AirNow","Shreveport-Bossier City"
440,"Blue Point Sheriff S","AirNow","Phoenix-Mesa-Scottsdale"
9600,"CASTLE H","AirNow","Wilmington"
2526,"Portsmouth","DEFRA","Portsmouth"
644,"Dunkirk","AirNow","CHAUTAUQUA"
73614,"Ptuj","Slovenian Environment Agency","Ptuj"
5329,"Cove Mountain - GSMN","AirNow","Sevierville"
7098,"MMCA81016","AirNow","CA8 - ARB"
1955,"Convent","AirNow","ST. JAMES"
887,"Bakersfield - Califo","AirNow","Bakersfield"
889,"Paradise - Airport","AirNow","Chico"
8473,"Bakersfield-Muni","AirNow","Bakersfield"
2782,"Wien Stadlau","EEA Austria","Austria"
10586,"Konsul Wilds vei","Norway","Kristiansand"
230096,"Birchbank Golf Cours","AirNow","N/A"
9404,"RO0138A","EEA Romania","Covasna"
511,"White Fish Dead End","AirNow","FLATHEAD"
2533,"Wirral Tranmere","DEFRA","Liverpool"
492,"A�roport de Montr�al","AirNow","QUEBEC"
569,"Syncrude UE1","AirNow","ALBERTA"
7526,"Colleferro-Europa","ARPALAZIO","Roma"
1327,"Yosemite NP Turtleba","AirNow","MARIPOSA"
2915,"MK0042A","EEA Macedonia","Mavrovo and Rostusa Municipality"
4361,"CZ0PPLL","EEA Czech Republic","Plzeňský"
587,"Pike/CASTNET","AirNow","PIKE"
1192,"Kejimkujik National","AirNow","NOVA SCOTIA"
1550,"Boonville","AirNow","Evansville"
232360,"Fresno-Pacific","AirNow","Fresno"
225546,"Phalaborwa-NAQI","South Africa","Mopani"
2168,"Erda","AirNow","TOOELE"
8650,"Kingery Near-road #1","AirNow","Chicago-Naperville-Joliet"
8886,"Twisp-Ewell St","AirNow","OKANOGAN"
1684,"Heritage Park","AirNow","Kansas City"
3521,"COLOMIERS","EEA France","ORAMIP"
7725,"GBUAPCD EBAM @","AirNow","GBU"
2791,"Gänserndorf","EEA Austria","Austria"
2804,"Innsbruck Reichenau","EEA Austria","Austria"
2814,"Oberschützen","EEA Austria","Austria"
1212,"Kingwood C309","AirNow","Houston-Sugar Land-Baytown"
5361,"MMCA81033","AirNow","CA8 - ARB"
2520,"Eastbourne - Holly Place","London Air Quality Network","Eastbourne"
4699,"DEMV023","EEA Germany","Mecklenburg-Vorpommern"
2829,"Innsbruck Nordkette","EEA Austria","Austria"
959,"Pahala","AirNow","Hilo"
2837,"Bludenz Herrengasse","EEA Austria","Austria"
590,"Hawaii Volcanoes NP","AirNow","Hilo"
8710,"Nursery Rd.","AirNow","KOOTENAI"
2844,"Graz Don Bosco","EEA Austria","Austria"
2845,"Vorhegg bei Kötschach-Mauthen","EEA Austria","Austria"
2848,"Steyr","EEA Austria","Austria"
2857,"Brixlegg Innweg","EEA Austria","Austria"
1157,"KNIGHT_P","AirNow","Mount Vernon"
4472,"FI00801","EEA Finland","Pirkanmaa"
10582,"Omkjøringsvegen","Norway","Trondheim"
4430,"CZ0UULD","EEA Czech Republic","Ústecký"
4450,"CZ0BKUC","EEA Czech Republic","Jihomoravský"
484,"Butte Greely School","AirNow","SILVER BOW"
5382,"Look Rock - GSMNP","AirNow","Knoxville"
1514,"Bennington","AirNow","Bennington"
1713,"Mammoth Lakes","AirNow","MONO"
1932,"Selma C301","AirNow","San Antonio"
1481,"Banning - South Hath","AirNow","Riverside-San Bernardino-Ontario"
2125,"Rifle Ozone","AirNow","GARFIELD"
9648,"LU0104A","EEA Luxemburg","Diekirch"
5476,"Lilydale","Australia - Tasmania","Tasmania Region"
6907,"King Greenleaf Rec C","AirNow","Washington-Arlington-Alexandria"
9391,"RO0118A","EEA Romania","Braşov"
1756,"Marysville-7th Ave","AirNow","Seattle-Tacoma-Bellevue"
3525,"Birmingham A4540 Roadside","DEFRA","West Midlands"
955,"Edinburgh St Leonards","DEFRA","Edinburgh"
1886,"New Garden","AirNow","Philadelphia-Camden-Wilmington"
141,"London Harlington","DEFRA","London"
7728,"Mong Kok","Hong Kong","Kowloon"
1459,"WY/KC","AirNow","Kansas City"
2423,"Stoke-on-Trent A50 Roadside","DEFRA","Stoke-on-Trent"
4370,"CZ0URVH","EEA Czech Republic","Ústecký"
1776,"Cayce City Hall","AirNow","Columbia"
415,"Rifle Particulate","AirNow","GARFIELD"
2895,"Kramsach Angerberg","EEA Austria","Austria"
2910,"Arnoldstein Gailitz Waldsiedlungsstraße","EEA Austria","Austria"
2917,"Nürnberg/Muggenhof","EEA Germany","Heinz Ott"
2929,"Orlova","EEA Czech Republic","National automated monitoring network (SIS)"
2339,"Honiton","DEFRA","Honiton"
1508,"Bellingham-Yew St","AirNow","Bellingham"
1283,"Apex","AirNow","Las Vegas-Paradise"
8693,"Manse","AirNow","NYE"
10583,"Koper","Slovenian Environment Agency","Koper"
4599,"FI00184","EEA Finland","Satakunta"
7528,"Anagni","ARPALAZIO","Frosinone"
2430,"Market Harborough","DEFRA","Market Harborough"
6130,"Sultanbeyli-MTHM","Turkey","İstanbul"
1229,"GPORT YC","AirNow","Gulfport-Biloxi"
1374,"Fort Bragg High Scho","AirNow","MENDOCINO"
1405,"Flora","AirNow","Lafayette"
1117,"Jenkins Avenue","AirNow","Charleston-North Charleston"
5296,"S.Bernardo-Paulicéia","Sao Paulo CETESB","São Bernardo do Campo"
4382,"CZ0EPAU","EEA Czech Republic","Pardubický"
6223,"Stadyum","Turkey","Ordu"
719,"LIVONIA NEAR ROAD","AirNow","WAYNE"
1789,"St Regis Mohawk-NY","AirNow","Malone"
10824,"Bryn skole","Norway","Oslo"
384,"CCNY","AirNow","New York-Northern New Jersey-Long Island"
10721,"Minnesundvegen, Gjøvik","Norway","Gjøvik"
2027,"Near Road OKC","AirNow","Oklahoma City"
4461,"FI00339","EEA Finland","Uusimaa"
7697,"Elgin C1613","AirNow","Austin-Round Rock"
4572,"FI00356","EEA Finland","Lapland"
679,"Liverpool","Australia - New South Wales","Sydney South-west"
1232,"Abbotsford","AirNow","BRITISH COLUMBIA"
478,"Sherbrooke - Parc Ca","AirNow","QUEBEC"
2485,"Cardiff Centre","DEFRA","Cardiff"
1169,"ARNOLD WEST","AirNow","St. Louis"
965,"Highland Reservoir -","AirNow","Denver-Aurora"
1793,"Mesa-Pepoit Way (tem","AirNow","Kennewick-Richland-Pasco"
4442,"CZ0HTRT","EEA Czech Republic","Královéhradecký"
772,"AIR LAB","AirNow","Knoxville"
570,"Falcon Field Police","AirNow","Phoenix-Mesa-Scottsdale"
225727,"Barking and Dagenham - Scrattons Farm","London Air Quality Network","Barking and Dagenham"
5239,"Osasco","Sao Paulo CETESB","Osasco"
10563,"E6-Tiller","Norway","Trondheim"
8899,"Yreka","AirNow","SISKIYOU"
11595,"RS0035A","EEA Servia","Južnobanatski upravni okrug"
676,"Estación CICEG","AirNow","GUANAJUATO"
5299,"Santana","Sao Paulo CETESB","São Paulo"
2986,"HR0007A","EEA Croatia","Grad Zagreb"
230111,"Penticton Industrial","AirNow","BRITISH COLUMBIA"
2644,"La Grande Hall & N S","AirNow","La Grande"
2646,"Carmel River School","AirNow","MONTEREY"
5780,"Alibeyköy","Turkey","İstanbul"
870,"McCall","AirNow","VALLEY"
9426,"RO0189A","EEA Romania","Suceava"
822,"Watertown","AirNow","CODINGTON"
2653,"Sylva Mobile Monitor","AirNow","NC1"
7441,"Hanoi","AirNow","N/A"
1197,"Kenner","AirNow","New Orleans-Metairie-Kenner"
2666,"COL_OEILLON","EEA France","AIR RHONE ALPES"
10875,"Danmarks plass","Norway","Bergen"
2667,"SALLANCHES","EEA France","AIR RHONE ALPES"
5466,"Triabunna","Australia - Tasmania","Tasmania Region"
526,"Tempe","AirNow","Phoenix-Mesa-Scottsdale"
230126,"Taylor South Hill","AirNow","BRITISH COLUMBIA"
2312,"Manchester Piccadilly","DEFRA","Manchester"
288,"Hawthorne","AirNow","Salt Lake City"
2147,"Odessa Hays C47/C122","AirNow","Odessa"
450,"Rés. Faun. Ashuapmus","AirNow","QUEBEC"
1393,"Whitestown","AirNow","Indianapolis"
6507,"Aéroport de Montréal","AirNow","N/A"
225713,"Brent - ARK Franklin Primary Academy","London Air Quality Network","Brent"
270698,"Nogales ITN","AirNow","SONORA"
1510,"Hurst Road","AirNow","Fairbanks"
7538,"Malagrotta","ARPALAZIO","Roma"
426,"Burdens Creek","AirNow","Durham"
923,"West Duluth","AirNow","Duluth"
5265,"Campinas-Taquaral","Sao Paulo CETESB","Campinas"
338,"Estación Hospital Ge","AirNow","GUANAJUATO"
6457,"North Maclean","Australia - Queensland","South East Queensland"
2514,"Birmingham Tyburn Roadside","DEFRA","Birmingham"
1277,"Lacrosse-Hill St","AirNow","Pullman"
7820,"Detroit Lake","AirNow","MARION"
1567,"Hobbs Jefferson","AirNow","Hobbs"
2560,"Chatham Roadside","DEFRA","Chatham"
5270,"Cerqueira César","Sao Paulo CETESB","Cerqueira César"
2536,"US Diplomatic Post: Pristina","StateAir_Pristina","Pristina"
2537,"US Diplomatic Post: Jakarta South","StateAir_JakartaSouth","Jakarta"
2538,"US Diplomatic Post: Jakarta Central","StateAir_JakartaCentral","Jakarta"
2539,"US Diplomatic Post: Hanoi","StateAir_Hanoi","Hanoi"
230809,"KOMATI","South Africa","Nkangala"
225737,"City of London - The Aldgate School","London Air Quality Network","City of London"
2608,"Gonzales","AirNow","MONTEREY"
2611,"GBUAPCD EBAM 1","AirNow","GBU"
2617,"Winters","AirNow","CA8 - ARB"
2625,"MMCA81006","AirNow","CA8 - ARB"
2626,"San Miguel","AirNow","CA8 - ARB"
2630,"San Ysidro","AirNow","San Diego-Carlsbad-San Marcos"
236031,"Senneterre","AirNow","QUEBEC"
5924,"Cle Elum Mobile","AirNow","037"
2639,"GBUAPCD EBAM @ Crowl","AirNow","GBU"
2671,"Marion Mobile Monito","AirNow","NC1"
2673,"Evreux  Boulevard de Normandie","EEA France","AIR NORMAND"
2674,"GARCHES","EEA France","AIRPARIF"
3548,"Gemilercekeği","Turkey","Giresun"
8815,"CCRI Providence","AirNow","Providence-New Bedford-Fall River"
2009,"San Francisco","AirNow","San Francisco-Oakland-Fremont"
3008,"FI00280","EEA Finland","South Karelia"
6261,"Aziziye","Turkey","Erzurum"
7637,"Princess Anne","AirNow","SOMERSET"
3358,"42N045 - HASSELT","EEA Belgium","Flanders"
3361,"42R841 - MECHELEN","EEA Belgium","Flanders"
1065,"Powell River Wildwoo","AirNow","BRITISH COLUMBIA"
2128,"ORGILL","AirNow","Memphis"
2189,"Elk Grove","AirNow","Sacramento--Arden-Arcade--Roseville"
150,"London Haringey Priory Park South","DEFRA","London"
5168,"Mobile_Cle Elum","AirNow","037"
1850,"Chippewa","AirNow","Cleveland-Elyria-Mentor"
8739,"Placerville","AirNow","Sacramento--Arden-Arcade--Roseville"
1786,"Miami","AirNow","Miami"
1741,"Camp Bullis C58","AirNow","San Antonio"
8849,"BG0058A","EEA Bulgaria","Благоевград"
3440,"Sulzbach","EEA Germany","Ingrid Zell"
3443,"40AB01 - ANTWERPEN","EEA Belgium","Flanders"
3445,"WEST OLIVE","AirNow","OTTAWA"
518,"West 43rd","AirNow","Phoenix-Mesa-Scottsdale"
3449,"40AB02 - BERENDRECHT","EEA Belgium","Flanders"
10858,"RS0033A","EEA Servia","Nišavski upravni okrug"
2877,"Klagenfurt A2 Nordumfahrung ","EEA Austria","Amt der K�rntner Landesregierung"
7936,"Los Angeles - N. Mai","AirNow","Los Angeles-Long Beach-Santa Ana"
7732,"Causeway Bay","Hong Kong","Causeway Bay"
8906,"West Yellowstone Par","AirNow","GALLATIN"
2816,"Innsbruck Sadrach","EEA Austria","Austria"
8468,"CHI_TAFT","AirNow","Chicago-Naperville-Joliet"
3508,"Carry le Rouet","EEA France","AIR PACA"
8732,"Perris","AirNow","Riverside-San Bernardino-Ontario"
225597,"Municipality Office, Uttaradit","Air4Thai","Uttaradit"
8643,"KS Hawaii","AirNow","HAWAII"
9446,"Remount","AirNow","Charlotte-Gastonia-Concord"
4409,"CZ0TOVK","EEA Czech Republic","Moravskoslezský"
3835,"Vannes Roscanvec","EEA France","AIR BREIZH"
891,"South Lake Tahoe - S","AirNow","Sacramento--Arden-Arcade--Roseville"
5692,"FR34032","EEA France","Cher"
8862,"BG0018A","EEA Bulgaria","Кърджали"
9410,"RO0157A","EEA Romania","Hunedoara"
931,"Seattle-10th & Welle","AirNow","Seattle-Tacoma-Bellevue"
327,"CasaBlanca","AirNow","PINAL"
4417,"CZ0MPRR","EEA Czech Republic","Olomoucký"
1264,"LWATTOWR","AirNow","Thomasville-Lexington"
4844,"İlkadım Hastane","Turkey","Samsun"
3486,"FR02003","EEA France","Bouches-du-Rhône"
7938,"RO0173A","EEA Romania","Neamţ"
3927,"Kiel-Max-Planck-Str.","EEA Germany","Joachim Lehmhaus"
1725,"Manitou Springs","AirNow","Colorado Springs"
691,"DCNearRoad","AirNow","Washington-Arlington-Alexandria"
3105,"Schleswig","EEA Germany","Joachim Lehmhaus"
5537,"Auckland Point","Australia - Queensland","Gladstone"
8879,"TERRACE SKEENA MIDDL","AirNow","BRITISH COLUMBIA"
5172,"DK0012R","EEA Denmark","Sjælland"
9764,"US Diplomatic Post: Accra","StateAir_Accra","Accra"
10726,"Sandve","Norway","Sandve"
525,"PITTSFIELD","AirNow","Pittsfield"
2918,"MK0036A","EEA Macedonia","Kumanovo Municipality"
2997,"HR0022A","EEA Croatia","Splitsko-dalmatinska"
7543,"Viterbo","ARPALAZIO","Viterbo"
1463,"Willits Unified Scho","AirNow","Ukiah"
10815,"RO0092A","EEA Romania","Alba"
5231,"Taubaté","Sao Paulo CETESB","Taubaté"
5189,"SK0269A","EEA Slovakia","Nitriansky kraj"
8654,"Kitimat Haisla Villa","AirNow","BRITISH COLUMBIA"
4388,"CZ0BZNO","EEA Czech Republic","Jihomoravský"
10562,"Furulund","Norway","Grenland"
7557,"Gaeta","ARPALAZIO","Latina"
8158,"MT00008","EEA Malta","Attard"
8008,"PT01031","EEA Portugal","Porto"
1596,"Buffalo","AirNow","Davenport-Moline-Rock Island"
535,"Great Falls Overlook","AirNow","CASCADE"
2444,"Bury Whitefield Roadside","DEFRA","Bury"
2979,"MK0043A","EEA Macedonia","Cair Municipality"
11591,"RS0039A","EEA Servia","Podunavski upravni okrug"
1547,"Boise Fire Station","AirNow","Boise City-Nampa"
6476,"Moranbah (Utah Dr)","Australia - Queensland","Central Queensland"
1420,"Lemmon Valley","AirNow","Reno-Sparks"
7032,"Candor FRO","AirNow","MONTGOMERY"
2315,"Amsterdam-Haarlemmerweg","Netherlands","Amsterdam"
1167,"Great Basin NP","AirNow","WHITE PINE"
6206,"Pasinler","Turkey","Erzurum"
494,"Seeley Elementary Sc","AirNow","MISSOULA"
583,"LEGGETT","AirNow","Rocky Mount"
3513,"FR02006","EEA France","Bouches-du-Rhône"
1621,"CARY","AirNow","Chicago-Naperville-Joliet"
2470,"Escuela E-10","Chile - SINCA","Tocopilla"
8467,"Lebec","AirNow","KERN"
464,"Rio Verde Sheriff Su","AirNow","Phoenix-Mesa-Scottsdale"
711,"Cayumanqui","Chile - SINCA","Quillón"
1747,"Candor FRO","AirNow","MONTGOMERY"
1846,"Muscatine, Musser Pa","AirNow","Muscatine"
5193,"SK0031A","EEA Slovakia","Prešovský kraj"
5539,"South Brisbane","Australia - Queensland","South East Queensland"
7766,"Horton Station","AirNow","Blacksburg-Christiansburg-Radford"
720,"Colicheu","Chile - SINCA","Cabrero"
5571,"Laramie Mobile","AirNow","Laramie"
230848,"E18 Høvik kirke","Norway","Bærum"
2151,"Hartford-Huntley","AirNow","Hartford-West Hartford-East Hartford"
499,"W Greenwich","AirNow","Providence-New Bedford-Fall River"
7406,"Jeffersonville - Bat","AirNow","CLARK"
3717,"FR32014","EEA France","Saône-et-Loire"
8804,"San Bernadino - 4th","AirNow","Riverside-San Bernardino-Ontario"
917,"Bremerton-Spruce Ave","AirNow","KITSAP"
8694,"Maricopa","AirNow","PINAL"
1244,"NIFH STEM MS","AirNow","Akron"
8761,"RO0121A","EEA Romania","Braşov"
1334,"Front Street","AirNow","Kansas City"
7698,"East Austin C1619","AirNow","Austin-Round Rock"
3725,"FR09019","EEA France","Deux-Sèvres"
5463,"Gretna","Australia - Tasmania","Tasmania Region"
7730,"Central/Western","Hong Kong","Central & Western"
7142,"Shafter - Walker Str","AirNow","Bakersfield"
10837,"RS0032A","EEA Servia","Grad Beograd"
233335,"North","Hong Kong","New Territories"
1775,"Cave Junction Forest","AirNow","JOSEPHINE"
491,"Québec - Vieux-Limoi","AirNow","QUEBEC"
271,"Campiche","Chile - SINCA","Campiche"
3451,"Meram","Turkey","Konya"
2762,"Ebenthal Zell","EEA Austria","Austria"
2763,"Wolfsberg Hauptschule","EEA Austria","Austria"
323,"Loncura","Chile - SINCA","Quintero"
2318,"Oxford Centre Roadside","DEFRA","Oxford"
1425,"Welch - 12400 W. Hwy","AirNow","Denver-Aurora"
1589,"Lynchburg Ferry C101","AirNow","Houston-Sugar Land-Baytown"
827,"Jefferson","AirNow","Albuquerque"
2789,"Stockerau West","EEA Austria","Austria"
1959,"NORFOLK - NOAA","AirNow","Virginia Beach-Norfolk-Newport News"
723,"PERKINSTOWN","AirNow","TAYLOR"
1976,"NWBLMFLD","AirNow","Jefferson City"
5291,"Presidente Prudente","Sao Paulo CETESB","Presidente Prudente"
10507,"Våland","Norway","Stavanger"
7984,"BG0053R","EEA Bulgaria","Смолян"
1223,"GREEN BAY E HIGH","AirNow","Green Bay"
1748,"Canton","AirNow","Canton-Massillon"
859,"Portsmouth Water Tre","AirNow","Portsmouth"
2869,"Klagenfurt Völkermarkterstrasse","EEA Austria","Austria"
5081,"Clearwater","AirNow","MT1"
2648,"Zayante Fire Station","AirNow","Santa Cruz-Watsonville"
8832,"Bellevue-SE 12th","AirNow","KING"
8868,"Azusa","AirNow","Los Angeles-Long Beach-Santa Ana"
2898,"Peggau","EEA Austria","Austria"
2900,"Zederhaus A10","EEA Austria","Austria"
3834,"Ñielol","Chile - SINCA","Temuco"
5170,"DK0045A","EEA Denmark","Hovedstaden"
1772,"St. Paul - Downtown","AirNow","RAMSEY"
534,"Missoula Boyd Park","AirNow","MISSOULA"
4416,"CZ0KCHM","EEA Czech Republic","Karlovarský"
7593,"Globeville","AirNow","DENVER"
42641,"Carapungo","Quito REMMAQ","Quito"
5210,"SK0134A","EEA Slovakia","Nitriansky kraj"
10530,"Vigernes","Norway","Lillestrøm"
2682,"FR27008","EEA France","Isère"
1805,"Milwaukee College Av","AirNow","MILWAUKEE"
5397,"Hart Miller Island","AirNow","BALTIMORE"
1601,"MADISON EAST","AirNow","Madison"
10477,"Le Fevre 1","Australia - South Australia","Adelaide"
225706,"Brighton and Hove - Preston Park","London Air Quality Network","Brighton and Hove"
1906,"Clemson","AirNow","Greenville"
4684,"GB0050A","EEA Gibraltar","Gibraltar"
1194,"Kelowna College","AirNow","BRITISH COLUMBIA"
6265,"Antakya","Turkey","Hatay"
757,"DECATUR","AirNow","Decatur"
1081,"Hagerstown","AirNow","Hagerstown-Martinsburg"
977,"Red Mountain","AirNow","Phoenix-Mesa-Scottsdale"
1602,"Bushy Park","AirNow","Charleston-North Charleston"
3438,"Clarksville","AirNow","Clarksville"
